,Headline,Country
12269,Vermillion Mayor calls for more frequent COVID-19 data from the South Dakota Department of Health,South Dakota
12270,The Covid Queen of South Dakota,South Dakota
12271,234 South Dakota K-12 schools reporting COVID-19 cases,South Dakota
12272,"COVID South Dakota: 331 New Cases, No New Deaths, Pennington County with 589 Active Cases",South Dakota
12273,Investigation Part 2: South Dakota outsourced management and auditing of COVID relief grants,South Dakota
12274,South Dakota Department of Health continues to report steady rise in new COVID cases,South Dakota
12275,"South Dakota colleges will reinstate COVID-19 dashboards showing cases among students, staff",South Dakota
12276,What’s the future for COVID-19 data in South Dakota?,South Dakota
12277,"COVID-19 in South Dakota: 187 total new cases; One new death; Active cases at 2,425",South Dakota
12278,Counties with the lowest hospital bed capacity in South Dakota,South Dakota
12279,"North Dakota got a mask mandate, South Dakota didn't. COVID-19 cases have plummeted in both",South Dakota
12280,Avoiding a ‘third wave’ of COVID-19 in South Dakota,South Dakota
12281,These South Dakota school districts just adopted mask mandates. Will others follow?,South Dakota
12282,"Stats show COVID-19 improvement for South Dakota, but state still has more deaths than several larger states",South Dakota
12283,Analysis: South Dakota counties with higher COVID vaccine rates averaging fewer new infections,South Dakota
12284,COVID-19 patient hospitalized in Rapid City shares his story,South Dakota
12285,This South Dakota nursing home was 100% vaccinated. COVID-19 broke through anyway. Here's how,South Dakota
12286,South Dakota’s COVID-19 path to herd immunity,South Dakota
12287,Health Department wants COVID-19 exposure law in South Dakota made permanent,South Dakota
12288,The Dakotas are 'as bad as it gets anywhere in the world' for COVID-19,South Dakota
12289,2 new COVID-19 variants detected in South Dakota as active cases climb,South Dakota
12290,"COVID-19 in South Dakota: 128 total new cases; Death toll remains at 1,923; Active cases at 2,240",South Dakota
12291,"'Waving The Bloody Shirt' - With South Dakota COVID infection rate second in the nation, Dems go after Noem",South Dakota
12292,The Sturgis Motorcycle Rally Set Off A Surge Of COVID Cases In South Dakota,South Dakota
12293,South Dakota state epidemiologist says P.1 variant of COVID-19 is ‘concerning’,South Dakota
12294,Sanford Health doctor says COVID-19 numbers could peak in 4-6 weeks,South Dakota
12295,South Dakota State Fair following same COVID-19 guidelines as last year,South Dakota
12296,"The UK variant of COVID-19 is in South Dakota, what does that mean?",South Dakota
12297,Kristi Noem's big bet: How COVID-19 challenged South Dakota's governor,South Dakota
12298,South Dakota gripped by pandemic amid Kristi Noem's no-mask approach,South Dakota
12299,"COVID-19 in South Dakota: 262 total new cases; Death toll remains at 1,947; Active cases at 2,439",South Dakota
12300,Tennessee reaches 50% fully vaccinated for COVID-19,Tennessee
12301,Tennessee Department of Health issues statement on Omicron COVID-19 variant,Tennessee
12302,Tennessee signed $75M contact tracing deal with firm lacking prior epidemiology experience,Tennessee
12303,Gov. Bill Lee won't extend COVID-19 state of emergency in Tennessee,Tennessee
12304,Tennessee's new COVID-19 law is back in court. Here's how the arguments unfolded.,Tennessee
12305,"Medical, education and transit entities vie for exemptions under Tennessee's new COVID law",Tennessee
12306,Tennessee Gov. Bill Lee signs sweeping COVID-19 legislation into law,Tennessee
12307,New COVID cases up 28% from two weeks ago in NE Tennessee,Tennessee
12308,New Tennessee Law Restricts Workplace Vaccine Requirements,Tennessee
12309,More COVID-19 woes: Georgia State cancels Tennessee State game,Tennessee
12310,Lee extends state of emergency by two weeks while reviewing Tennessee COVID-19 legislation,Tennessee
12311,"In Tennessee, the death toll of the delta surge is higher than you think",Tennessee
12312,Northeast Tennessee COVID case decline stalling – region’s rate 54% higher than state’s,Tennessee
12313,Some East Tennessee venues loosening COVID-19 restrictions as cases fall,Tennessee
12314,New Tennessee COVID law leaves school districts in limbo,Tennessee
12315,Nearly all University of Tennessee student employees are required to get COVID-19 vaccines,Tennessee
12316,Maury County's COVID cases fall 40.8%; Tennessee cases plummet 32.4%,Tennessee
12317,Pfizer COVID-19 Vaccine Approved for Ages 5-11,Tennessee
12318,Why some Knox lawmakers opposed state bill limiting COVID-19 restrictions | Georgiana Vines,Tennessee
12319,Judge blocks Biden COVID-19 vaccine mandate for federal contractors,Tennessee
12320,"For the unvaccinated, the delta surge was the worst of COVID-19. For the rest, it was barely a surge at all.",Tennessee
12321,"This Is The County In The Clarksville, TN-KY Metro Area With The Most COVID-19",Tennessee
12322,Gov. Lee pitches officers to join Tennessee Highway Patrol because of no COVID-19 mandates,Tennessee
12323,Unvaxxed Tennessee nurse worried she'll lose her job over COVID-19 mandate,Tennessee
12324,"Alabama, Mississippi, Tennessee Removed from Chicago's COVID-19 Travel Advisory",Tennessee
12325,University of Tennessee receives COVID-19 law exemptions,Tennessee
12326,"Region’s COVID metrics worse than state’s, nation’s as Omicron uncertainties loom",Tennessee
12327,Tennessee business groups want COVID overhaul changes in '22,Tennessee
12328,Can you get COVID-19 from deer?,Tennessee
12329,Johnson County schools hit hard as county’s COVID-19 case rate hits highest mark in state,Tennessee
12330,Titans place Kevin Byard on COVID-19 list,Tennessee
12331,Tennessee teen in hospital after rare reaction to COVID vaccine,Tennessee
12332,"Hamilton County Has No New COVID Deaths, 128 More Cases; Tennessee Has 43 More Deaths",Tennessee
12333,This Is How Many People Are Refusing The COVID-19 Vaccine In Tennessee,Tennessee
12334,"New COVID omicron variant 'not a cause for panic,' Biden says – Tennessee Lookout",Tennessee
12335,Counties with the highest COVID-19 vaccination rate in Tennessee,Tennessee
12336,COVID-19 vaccination rates on the rise,Tennessee
12337,Hohenwald firefighter dies from COVID-19 complications,Tennessee
12338,"Jefferson City woman awarded Social Security benefits for COVID, still fighting for workers’ comp",Tennessee
12339,Tennessee Approves 5.6% Cut in Workers’ Comp Loss Costs; COVID Impact Uncertain,Tennessee
12340,"Opinion | Florida, Iowa, Kansas, Tennessee pay people not to get vaccinated",Tennessee
12341,Federal health officials open up access to COVID-19 booster shots to all US adults – Tennessee Lookout,Tennessee
12342,White House imposes travel restrictions for Africa amid new COVID-19 variant – Tennessee Lookout,Tennessee
12343,Tennessee governor enacts reactionary legislation aimed at forcing the population to “live with the virus”,Tennessee
12344,COVID-19 vaccine rates for children vary around Southeast Tennessee,Tennessee
12345,Tennessee Titans sign QB DeShone Kizer to practice squad; TE Austin Fort latest to go on COVID-19 list,Tennessee
12346,Tried-N-True wrestling returns to area with new shows following COVID-19 hiatus,Tennessee
12347,Tennessee graduation rate drops second year in a row amid pandemic,Tennessee
12348,Ad Council: Texas or Tennessee barbecue? Try both once you're vaccinated?,Tennessee
12349,Clinical Psychology Programs | VA Tennessee Valley Health Care,Tennessee
12350,FDA panel narrowly recommends authorization of first antiviral to treat COVID-19,Tennessee
12351,"With federal mandate, employees of big companies have concerns about vaccine requirements",Tennessee
12352,Tennessee Law Enforcement Launches New Search for Missing 5-Year-Old Summer Wells,Tennessee
12353,"UPDATE: Tennessee now has some of the HIGHEST COVID-19 Numbers, when compared to other states in the U.S.",Tennessee
12354,"COVID Hospitalizations Have Doubled This Month In Tennessee, And 97% Of New Cases Are Unvaccinated | WPLN News",Tennessee
12355,"Report: 11.1% of Tennessee homeowners are under 35, 17th most in U.S.",Tennessee
12356,"Gov. Lee gives update on COVID-19 in Tennessee, after 5,422 new cases reported on Wednesday",Tennessee
12357,"Tennessee Goes All in on Tutoring with $200M Statewide Program for 150000 Kids Who Are Just Below Grade Level in English, Math",Tennessee
12358,State Rep. Dan Howell To Seek Re-Election In 2022,Tennessee
12359,Past The Peak? Sudden Drop In COVID Patients Gives Tennessee Hospitals Hope | WPLN News,Tennessee
12360,Tennessee abandons vaccine outreach to minors — not just for COVID-19,Tennessee
12361,This week in coronavirus: Tennessee finally falls below the 'red' line,Tennessee
12362,Tennessee leaders set stage for return of some COVID-19 'protocols',Tennessee
12363,Tennessee Titans place wide receiver A.J. Brown on injured reserve,Tennessee
12364,Women's college basketball Power Rankings - Which teams are thriving and surviving November's tough schedules?,Tennessee
12365,Eyes on Tennessee: COVID-19 cases up 404% in 2 weeks,Tennessee
12366,"'I'm fed up,' says member of Tennessee Gov. Bill Lee's COVID-19 task force",Tennessee
12367,Thousands of Tennessee students quarantined due to COVID-19,Tennessee
12368,Gov. Bill Lee makes two stops in Northeast TN as a part of Tennessee 225 tour,Tennessee
12369,Nashville doctor forecasts ‘further bursts of COVID’ cases following Labor Day weekend,Tennessee
12370,"New COVID-19 cases continue drop in area, state",Tennessee
12371,Tenn. Adjutant General visits medical centers fighting COVID-19 pandemic,Tennessee
12372,COVID-19 spread in Tennessee: Is my county a high or substantial transmission area?,Tennessee
12373,All Tennessee Adults Eligible for COVID-19 Vaccination by April 5,Tennessee
12374,Tennessee's COVID-19 hospitalizations could soon surpass last winter's peak if nothing changes,Tennessee
12375,"Tennessee Department of Health Releases New COVID-19 PSA ""Give It A Shot""",Tennessee
12376,'Heavy-handed': TN Gov. Bill Lee vows to fight Biden's COVID-19 vaccine mandate for workers,Tennessee
12377,"'Very High Risk': Tennessee sees big increases in COVID cases, deaths, hospitalizations",Tennessee
12378,Counties with the highest COVID-19 death rate in Tennessee,Tennessee
12379,"Are there COVID-19 restrictions in Nashville? No, but here's where you'll need a vaccine or mask",Tennessee
12380,"Tennessee leads nation in COVID-19 school closures this school year, CDC study finds",Tennessee
12381,This week in coronavirus: Infections are finally falling. Deaths are not.,Tennessee
12382,Tennessee's Dr. Chris Klenck Named SEC Team Physician of the Year,Tennessee
12383,TOSHA Issues Emergency Temporary Rule for COVID-19 in Healthcare,Tennessee
12384,"Tennessee COVID-19 case rates tumble but death rates, hospital staffing issues remain",Tennessee
12385,COVID-19 cases among Tennessee children spike as delta variant spreads. What to know.,Tennessee
12386,Gov. Bill Lee says it's time for all COVID-19 restrictions to be over in Tennessee,Tennessee
12387,Protect Yourself from Covid-19 Delta Variant - TN COVID-19 Hub,Tennessee
12388,Tennessee National Guard increases COVID-19 support to area hospitals,Tennessee
12389,COVID-19 misinformation continues to spread among Tennessee lawmakers as Delta variant progresses,Tennessee
12390,Tennessee relaunches COVID-19 dashboard to track cases in schools,Tennessee
12391,"Coronavirus in Tennessee: Nashville reports 126 new cases, one new death",Tennessee
12392,Tennessee doctors encourage vaccinations as the ‘more dangerous’ Delta COVID-19 strain continues to spread,Tennessee
12393,Coronavirus in Tennessee: State stops updating COVID-19 case numbers on weekends,Tennessee
12394,COVID-19 cases continue downward trend in Middle Tennessee districts as kids’ vaccine nears approval,Tennessee
12395,Politics is getting in the way of protecting Tennessee children from COVID-19 | Opinion,Tennessee
12396,"Coronavirus in Tennessee: Nashville reports 197 new cases, one new death",Tennessee
12397,"""COVID is here to stay"" | Gov. Lee speaks about COVID-19 response in Sevierville press conference",Tennessee
12398,"Tennessee to Begin COVID-19 Vaccination of Adults Age 65 and Older, Teachers",Tennessee
12399,Tennessee could be turning corner against COVID-19 just in time for the holiday season,Tennessee
12400,"In Tennessee, the death toll of the delta surge is higher than you think",Tennessee
12401,"TDH reports 377 new COVID cases, 6 new deaths in NE Tennessee on Tuesday",Tennessee
12402,Tennessee hospitals concerned new COVID-19 law could force visitations,Tennessee
12403,Maury County's COVID cases fall 40.8%; Tennessee cases plummet 32.4%,Tennessee
12404,"Hamilton County Has No New COVID Deaths, 128 More Cases; Tennessee Has 43 More Deaths",Tennessee
12405,Tennessee braces for Omicron variant,Tennessee
12406,Lee extends state of emergency by two weeks while reviewing Tennessee COVID-19 legislation,Tennessee
12407,Gov. Bill Lee won't extend COVID-19 state of emergency in Tennessee,Tennessee
12408,Tennessee signed $75M contact tracing deal with firm lacking prior epidemiology experience,Tennessee
12409,"Region’s COVID metrics worse than state’s, nation’s as Omicron uncertainties loom",Tennessee
12410,"TDH reports 113 new COVID cases, 6 new deaths in NE Tennessee on Wednesday",Tennessee
12411,These Memphis institutions are exempt from Tennessee's COVID-19 vaccine mandate ban,Tennessee
12412,Maury County's COVID cases fall 33.1%; Tennessee cases plummet 18.8%,Tennessee
12413,New Tennessee COVID law leaves school districts in limbo,Tennessee
12414,Northeast Tennessee COVID case decline stalling – region’s rate 54% higher than state’s,Tennessee
12415,"For the unvaccinated, the delta surge was the worst of COVID-19. For the rest, it was barely a surge at all.",Tennessee
12416,"This Is The County In The Clarksville, TN-KY Metro Area With The Most COVID-19",Tennessee
12417,Tennessee business groups want COVID overhaul changes in '22,Tennessee
12418,"Alabama, Mississippi, Tennessee Removed from Chicago's COVID-19 Travel Advisory",Tennessee
12419,Johnson County schools hit hard as county’s COVID-19 case rate hits highest mark in state,Tennessee
12420,Tennessee governor's aide warned new COVID law was illegal,Tennessee
12421,"Vaccine mandate for federal contractors blocked in Kentucky, Tennessee and Ohio",Tennessee
12422,Pfizer COVID-19 Vaccine Approved for Ages 5-11,Tennessee
12423,Backup Quarterback Placed on COVID List,Tennessee
12424,Gov. Lee pitches officers to join Tennessee Highway Patrol because of no COVID-19 mandates,Tennessee
12425,NewsChannel 5 investigation raises questions about COVID vaccine waivers sold by Hendersonville company,Tennessee
12426,"Opinion | Florida, Iowa, Kansas, Tennessee pay people not to get vaccinated",Tennessee
12427,Unvaxxed Tennessee nurse worried she'll lose her job over COVID-19 mandate,Tennessee
12428,"Georgia State-Tennessee State basketball game canceled due to COVID-19, injuries",Tennessee
12429,FDA advisers narrowly endorse Merck’s COVID-19 antiviral pill,Tennessee
12430,Tennessee graduation rate drops second year in a row amid pandemic,Tennessee
12431,"Tennessee's Pediatric COVID Cases Are Through The Roof, And Hospitals Are Feeling It",Tennessee
12432,Past The Peak? Sudden Drop In COVID Patients Gives Tennessee Hospitals Hope | WPLN News,Tennessee
12433,This week in coronavirus: Infections are finally falling. Deaths are not.,Tennessee
12434,This week in coronavirus: Tennessee finally falls below the 'red' line,Tennessee
12435,Tennessee Law Enforcement Launches New Search for Missing 5-Year-Old Summer Wells,Tennessee
12436,"COVID-19 in Tennessee: Latest case counts, vaccination rates and updates as delta variant spreads",Tennessee
12437,"Based on population, Tennessee has the most COVID-19 cases in the United States",Tennessee
12438,"COVID Cases Are Down In Tennessee, But Pediatric Numbers Continue To Cause Worry | WPLN News",Tennessee
12439,Coronavirus in Tennessee: State stops updating COVID-19 case numbers on weekends,Tennessee
12440,Tennessee abandons vaccine outreach to minors — not just for COVID-19,Tennessee
12441,"Coronavirus in Tennessee: State reports 1,997 new cases, 28 new deaths on Friday",Tennessee
12442,"Coronavirus in Tennessee: Nashville reports 110 new cases, two new deaths",Tennessee
12443,White House imposes travel restrictions for Africa amid new COVID-19 variant – Tennessee Lookout,Tennessee
12444,"Coronavirus in Tennessee: State reports 958 new cases, nine new deaths",Tennessee
12445,"COVID Hospitalizations Have Doubled This Month In Tennessee, And 97% Of New Cases Are Unvaccinated | WPLN News",Tennessee
12446,"Coronavirus in Tennessee: Nashville reports 16 new cases, no new deaths",Tennessee
12447,Coronavirus in Tennessee: Four new deaths reported in state on Friday,Tennessee
12448,"Coronavirus in Tennessee: Nashville reports 197 new cases, one new death",Tennessee
12449,COVID-19 cases among Tennessee children spike as delta variant spreads. What to know.,Tennessee
12450,COVID-19 spread in Tennessee: Is my county a high or substantial transmission area?,Tennessee
12451,This week in coronavirus: Tennessee vaccination pace falls to a new low,Tennessee
12452,"New COVID-19 cases continue drop in area, state",Tennessee
12453,"For the first time since April, Tennessee's COVID-19 numbers are headed higher",Tennessee
12454,Chattanooga Attorney Parsley Withdraws His Name As Supreme Court Applicant,Tennessee
12455,Gov. Bill Lee says it's time for all COVID-19 restrictions to be over in Tennessee,Tennessee
12456,"'Impossible to find' empty ICU, ER beds in Middle Tennessee, hospital chief medical officer says",Tennessee
12457,First cases of highly contagious delta coronavirus variant reported in Northeast Tennessee,Tennessee
12458,"Delta variant, Tennessee’s low vaccinations could hike school COVID cases",Tennessee
12459,Nashville to lift all coronavirus business and gathering restrictions by May 14,Tennessee
12460,Children covid case rates now exceed adults across America,Tennessee
12461,Worry Rises As A More Infectious COVID Variant Begins Spreading In Tennessee,Tennessee
12462,"Coronavirus in Tennessee: Nashville reports 244 new cases, no new deaths",Tennessee
12463,"Tennessee lawmaker, once a coronavirus skeptic, now urging everyone to get vaccinated",Tennessee
12464,CDC Study Finds Tennessee Leads US In COVID School Closures,Tennessee
12465,"Illinois Coronavirus Updates: Booster Shot Eligibility, Travel Advisory Update",Tennessee
12466,"Tennessee Department of Health Releases New COVID-19 PSA ""Give It A Shot""",Tennessee
12467,Tennessee's COVID positivity rate drops below double digits. But does that matter? | WPLN News,Tennessee
12468,All Tennessee Adults Eligible for COVID-19 Vaccination by April 5,Tennessee
12469,Conservative Tennessee Radio Host Hit With Covid Urges Vaccinations,Tennessee
12470,More than 20 Tennessee school staff members have died from COVID-19,Tennessee
12471,'All of them': Tennessee health chief says children's hospitals will fill up as delta variant surges,Tennessee
12472,"COVID-19 cases in Nashville increase by 400%, mayor says vaccine rate up nearly 50%",Tennessee
12473,"COVID in Tennessee: 1,772 cases, 11 deaths reported April 1",Tennessee
12474,"Coronavirus numbers in Tennessee | Tennessee surpasses 17,000 deaths",Tennessee
12475,'Heavy-handed': TN Gov. Bill Lee vows to fight Biden's COVID-19 vaccine mandate for workers,Tennessee
12476,Tennessee Department of Health Offering Third Dose of mRNA Vaccine,Tennessee
12477,"At the Tennessee state lab, genetic testing hunts for the next COVID-19 variant",Tennessee
12478,UTC Launches CyberSecurity Workforce Certification Training Program,Tennessee
12479,"Tennessee surpasses 10,000 coronavirus deaths in less than 11 months",Tennessee
12480,Nashville doctor forecasts ‘further bursts of COVID’ cases following Labor Day weekend,Tennessee
12481,Tennessee relaunches COVID-19 dashboard to track cases in schools,Tennessee
12482,Thousands of Tennessee students quarantined due to COVID-19,Tennessee
12483,"Tennessee to Begin COVID-19 Vaccination of Adults Age 65 and Older, Teachers",Tennessee
12484,This week in coronavirus: Tennessee uses just 10% of its weekly vaccine supply,Tennessee
12485,"Delta variant spreads like wildfire: 'Enemy takes advantage of us touching, breathing'",Tennessee
12486,"High school football player dies only days after COVID diagnosis, Tennessee family says",Tennessee
12487,Northeast Tennessee’s October COVID death toll 31% higher than state’s,Tennessee
12488,"Facing COVID crisis, Tennessee gov issues misguided mask order",Tennessee
12489,Officials: Tennessee can't drop COVID rule despite GOP push,Tennessee
12490,This week in coronavirus: It is a bad sign we must bring this column back,Tennessee
12491,This week in coronavirus: Tennessee is paying the price for a politicized pandemic,Tennessee
12492,"Individual schools, not entire Tennessee districts, can go remote due to COVID, schools chief says",Tennessee
12493,U.S. Sec. of Education talks investigation into Tennessee’s COVID-19 protocols in schools,Tennessee
12494,Smith lifts Chattanooga over Tennessee Tech 82-65,Tennessee
12495,"As COVID-19 unexpectedly slows, Tennessee holds its ground. And its breath.",Tennessee
12496,19 cases of 'highly contagious' Delta COVID-19 variant reported in Tennessee,Tennessee
12497,A Teen Called For Masks In School After His Grandma Died Of COVID. Adults Mocked Him,Tennessee
12498,"COVID in Tennessee: 1,313 cases, 10 deaths reported March 31",Tennessee
12499,Tennessee reports 908 'breakthrough cases' of COVID-19 to date,Tennessee
12500,Universities to buses: Tennessee COVID law exemptions sought,Tennessee
12501,"Based on population, Tennessee has the most COVID-19 cases in the United States",Tennessee
12502,"Pediatricians warn of virus' impact on kids, urge parents to vaccinate them; weekly new infections again surpass 600,000: COVID-19 updates",Tennessee
12503,More states push booster shots for all adults; Moderna asks FDA for booster authorization,Tennessee
12504,"Has the curve flattened in your area? Compare Tennessee, U.S. COVID spread using this tool",Tennessee
12505,Tennessee sets new record for COVID hospitalizations - with no end in sight,Tennessee
12506,This week in coronavirus: Tennessee finally falls below the 'red' line,Tennessee
12507,Coronavirus in Tennessee: State stops updating COVID-19 case numbers on weekends,Tennessee
12508,"Coronavirus in Tennessee: Nashville reports 110 new cases, two new deaths",Tennessee
12509,"Coronavirus in Tennessee: State reports 1,117 new infections, 18 more deaths",Tennessee
12510,"More Tennessee children hospitalized with COVID, current school-aged cases surpass 7,500",Tennessee
12511,Why Florida Has a Low COVID-19 Case Rate,Tennessee
12512,"Coronavirus in Tennessee: Nashville reports 197 new cases, one new death",Tennessee
12513,This week in coronavirus: Infections are finally falling. Deaths are not.,Tennessee
12514,"Nearly 1,000 confirmed COVID cases in Middle TN schools; hundreds quarantined for exposure",Tennessee
12515,Tennessee abandons vaccine outreach to minors — not just for COVID-19,Tennessee
12516,All Tennessee Adults Eligible for COVID-19 Vaccination by April 5,Tennessee
12517,Gov. Bill Lee says it's time for all COVID-19 restrictions to be over in Tennessee,Tennessee
12518,COVID-19 cases among Tennessee children spike as delta variant spreads. What to know.,Tennessee
12519,Tennessee COVID-19 hospitalizations up nearly 45% to begin August,Tennessee
12520,NE Tennessee’s COVID-19 case rate continues to drop,Tennessee
12521,"Coronavirus in Tennessee: Active cases statewide drop below 6,500",Tennessee
12522,"Coronavirus in Tennessee: Nashville reports 244 new cases, no new deaths",Tennessee
12523,"Mayors, Police Chief, and NFL Player On Hand for Lung Cancer Awareness Proclamation",Tennessee
12524,20-plus cases of COVID-19 delta variant reported in Tennessee – what you need to know,Tennessee
12525,"Tennessee to Begin COVID-19 Vaccination of Adults Age 65 and Older, Teachers",Tennessee
12526,Coronavirus in Tennessee: State reports 125 Delta COVID-19 variant cases as of July 8,Tennessee
12527,"COVID-19 cases in Nashville increase by 400%, mayor says vaccine rate up nearly 50%",Tennessee
12528,TDH: 2 cases of more contagious COVID-19 strain found in Tennessee so far,Tennessee
12529,TDH Updates COVID-19 Vaccination Plan,Tennessee
12530,"Coronavirus in Tennessee: State delays release of daily COVID-19 numbers, citing 'volume' of tests",Tennessee
12531,"As COVID-19 unexpectedly slows, Tennessee holds its ground. And its breath.",Tennessee
12532,New highly mutated COVID variant identified in multiple countries,Tennessee
12533,"Coronavirus in Tennessee: State reports 3,072 new cases, 38 deaths",Tennessee
12534,TDH County Health Departments Offer COVID-19 Vaccination by Appointment,Tennessee
12535,Conservative Tennessee Radio Host Hit With Covid Urges Vaccinations,Tennessee
12536,"Coronavirus in Tennessee: State reports 11,352 new cases, 62 new deaths",Tennessee
12537,Nashville to lift all coronavirus business and gathering restrictions by May 14,Tennessee
12538,Tennessee teachers move up on the COVID-19 vaccine priority list,Tennessee
12539,COVID-19 rapid tests near you: Where to find tests as Tennessee delta variant cases surge,Tennessee
12540,Tuesday's Transactions,Tennessee
12541,COVID-19 Vaccination Appointments Still Available in Shelby County,Tennessee
12542,"New COVID-19 strain found in Tennessee, health leaders believe it will become the dominant strain by March",Tennessee
12543,New COVID-19 Website Launched by Tennessee Department of Health,Tennessee
12544,Tennessee has highest new COVID-19 case rate in the country for third day,Tennessee
12545,A Teen Called For Masks In School After His Grandma Died Of COVID. Adults Mocked Him,Tennessee
12546,Tennessee again at worst in the country for coronavirus rates,Tennessee
12547,"High school football player dies only days after COVID diagnosis, Tennessee family says",Tennessee
12548,"As Covid Cases Surge, Tennessee Hospitals Near Breaking Point : Shots - Health News",Tennessee
12549,Tennessee Continues COVID-19 Vaccination,Tennessee
12550,"Coronavirus in Tennessee: 1,143 COVID cases, 4 deaths reported Feb. 15",Tennessee
12551,Tennessee moving to Phase 1C of COVID-19 vaccinations next week,Tennessee
12552,Availability - TN COVID-19 Hub,Tennessee
12553,"Davidson County, Tennessee Covid Case and Risk Tracker",Tennessee
12554,"Coronavirus in Tennessee: State reports 754 new cases, no new deaths on Sunday",Tennessee
12555,COVID-19 cases continue to rise in Nashville | Davidson County | wsmv.com,Tennessee
12556,Kentucky is second only to Tennessee in the daily rate of new COVID-19 cases,Tennessee
12557,"If covid cases spike further in Tennessee, health department warns Christmas surge 'will break our hospitals'",Tennessee
12558,"COVID-19 in Tennessee: Latest updates, charts and maps on outbreak and vaccinations",Tennessee
12559,"Gov. Bill Lee enacts gathering restrictions, refuses mask mandate as Tennessee COVID-19 outbreak surges",Tennessee
12560,5 Middle Tennessee counties expand COVID-19 vaccine eligibility to those 16 and older,Tennessee
12561,Tennessee has highest COVID-19 infection rate of any state in US,Tennessee
12562,"Tennessee, Georgia approved for use of machine capable of killing 98% airborne coronavirus",Tennessee
12563,"Tennessee records some of country's worst COVID-19 vaccination rates, CDC data reveals",Tennessee
12564,Data tracking organization: Tennessee #1 in nation in new COVID cases per million per day,Tennessee
12565,Davidson County sees over 100% increase in COVID-19 cases since July 1,Tennessee
12566,"Tennessee COVID-19 rates of new cases, positivity, deaths above national average",Tennessee
12567,"Active COVID-19 cases in Knox County double in 1 week, no new deaths reported",Tennessee
12568,Tennessee coronavirus map: Cases by county,Tennessee
12569,"Moderna COVID-19 Vaccine Arriving in Tennessee, Next Steps Announced",Tennessee
12570,"Coronavirus in Tennessee: Timeline of cases, closures and changes as COVID-19 moves in",Tennessee
12571,MAP: Find your Tennessee county’s COVID-19 vaccine distribution plan,Tennessee
12572,"Two children died from COVID-19 over the weekend, Le Bonheur Children's Hospital says",Tennessee
12573,"Middle Tennessee pastor calls Delta variant nonsense, will turn away people who wear masks",Tennessee
12574,"While COVID still rages, anti-vaccine activists will gather for a big conference",Tennessee
12575,"Another child died from COVID-19 over the weekend in Memphis, Le Bonheur hospital confirms",Tennessee
12576,Second Tennessee judge blocks Gov. Lee's mask opt-out,Tennessee
12577,Tennessee governor warns residents not to gather during holidays as state is 'ground zero' for coronavirus,Tennessee
12578,How a pastor's spread of Covid misinformation divided one Tennessee family,Tennessee
12579,Rutherford County Coronavirus Case Count,Tennessee
12580,Coronavirus is getting much worse. Tennessee's strategy remains the same.,Tennessee
12581,'Use 911 sparingly.' Local officials in Florida and Tennessee warn ambulance and emergency services are overworked due to Covid-19 surge,Tennessee
12582,Current State COVID-19 Cases | Tennessee | wsmv.com,Tennessee
12583,When will I be eligible for the COVID-19 vaccine in Tennessee?,Tennessee
12584,Coronavirus case detected in Tennessee: First patient is quarantined in Williamson County,Tennessee
12585,Tennessee won't mandate COVID rules so personal responsibility is our only hope | Plazas,Tennessee
12586,"Knox County reports 6 new COVID-19 deaths, 47% increase in active cases in 1 week",Tennessee
12587,Tennessee Coronavirus Map and Case Count,Tennessee
12588,Tennessee health officials confirm two cases of a new coronavirus strain,Tennessee
12589,Tennessee prepares to send National Guard to hospitals for COVID-19 surge,Tennessee
12590,Walmart pharmacies in Tennessee now offering COVID-19 vaccines,Tennessee
12591,Total Coronavirus Case Count in Tennessee,Tennessee
12592,"Coronavirus updates: Tennessee reports 1,443 new cases and 6 new deaths",Tennessee
12593,"Covid-19 vaccines allegedly stolen, expired and inappropriately administered in Tennessee county, state investigation finds",Tennessee
12594,Tenn. sets another record for COVID-19 hospitalizations,Tennessee
12595,The Town with the Smallest Income Gap in Every State – 24/7 Wall St.,Tennessee
12596,"Coronavirus in Tennessee: State reports 1,764 new cases, 3 new deaths on Sunday",Tennessee
12597,Tennessee Gov. Bill Lee in quarantine after security staff catches coronavirus,Tennessee
12598,Coronavirus Cases Linked to Southern Baptist Convention Meeting,Tennessee
12599,Registration begins Monday for Phase 1c of COVID-19 vaccinations in Nashville,Tennessee
12600,"Judge blocks Biden administration's COVID-19 vaccination mandate for health care workers after Texas, other states sue",Texas
12601,Texas Republicans want to reconvene Legislature to ban vaccine mandates,Texas
12602,"COVID-19 hospitalizations in Texas lowest in months, but other troubling signs arise",Texas
12603,Navy Reserve sailor from Texas dies of COVID-19 complications,Texas
12604,"Texas medical experts, travelers react to new COVID-19 ‘variant of concern,’ Omicron",Texas
12605,"Texas health experts ‘not panicking’ over COVID’s omicron variant, expect cases to appear soon",Texas
12606,Medicaid and CHIP Services Information for Providers | Texas Health and Human Services,Texas
12607,"Unvaccinated Texans make up vast majority of COVID-19 cases and deaths this year, new state data shows",Texas
12608,Runnels County reports 12 new COVID cases; Texas cases holding steady,Texas
12609,"Majority of Texans support COVID-19 vaccine and mask mandates, UT/TT poll says",Texas
12610,Texas Man Sentenced to More Than Nine Years in COVID-19 Fraud and Money Laundering Scheme,Texas
12611,"COVID-19 updates: State officials report hospitalizations have remained below 3,000 for 25th straight day",Texas
